"","word","word_count","word_count_norm","on_cdi"
"6428","pterodactyl",25,3.30005949347255,0
"6429","Raishawn",25,3.30005949347255,0
"6430","record+player",25,3.30005949347255,0
"6431","rescued",25,3.30005949347255,0
"6432","Riding",25,3.30005949347255,0
"6433","robots",25,3.30005949347255,0
"6434","rocking+chair",25,3.30005949347255,0
"6435","rung",25,3.30005949347255,0
"6436","Saint",25,3.30005949347255,0
"6437","Scooby",25,3.30005949347255,0
"6438","Shadow_Gay",25,3.30005949347255,0
"6439","shoveling",25,3.30005949347255,0
"6440","sill",25,3.30005949347255,0
"6441","site",25,3.30005949347255,0
"6442","sizes",25,3.30005949347255,0
"6443","skipping",25,3.30005949347255,0
"6444","slower",25,3.30005949347255,0
"6445","sneaker",25,3.30005949347255,1
"6446","soil",25,3.30005949347255,0
"6447","Soopers",25,3.30005949347255,0
"6448","spatula",25,3.30005949347255,0
"6449","speaks",25,3.30005949347255,0
"6450","specific",25,3.30005949347255,0
"6451","speedy",25,3.30005949347255,0
"6452","spilt",25,3.30005949347255,0
"6453","Sprite",25,3.30005949347255,0
"6454","stair",25,3.30005949347255,0
"6455","steep",25,3.30005949347255,0
"6456","Steven's",25,3.30005949347255,0
"6457","struck",25,3.30005949347255,0
"6458","sum",25,3.30005949347255,0
"6459","surprises",25,3.30005949347255,0
"6460","swords",25,3.30005949347255,0
"6461","taco",25,3.30005949347255,0
"6462","Tam",25,3.30005949347255,0
"6463","teethies",25,3.30005949347255,0
"6464","tide",25,3.30005949347255,0
"6465","ties",25,3.30005949347255,0
"6466","Tiki",25,3.30005949347255,0
"6467","tipped",25,3.30005949347255,0
"6468","Tom's",25,3.30005949347255,0
"6469","Trevor's",25,3.30005949347255,0
"6470","tusk",25,3.30005949347255,0
"6471","unplug",25,3.30005949347255,0
"6472","visits",25,3.30005949347255,0
"6473","Wellfleet",25,3.30005949347255,0
"6474","whipped",25,3.30005949347255,0
"6475","whistling",25,3.30005949347255,0
"6476","wooly",25,3.30005949347255,0
"6477","yak",25,3.30005949347255,0
"6478","yap",25,3.30005949347255,0
"6479","Zachary",25,3.30005949347255,0
"6480","adadada",24,3.16805711373365,0
"6481","admit",24,3.16805711373365,0
"6482","arrows",24,3.16805711373365,0
"6483","as_if",24,3.16805711373365,0
"6484","babes",24,3.16805711373365,0
"6485","background",24,3.16805711373365,0
"6486","backhoe",24,3.16805711373365,0
"6487","black+board",24,3.16805711373365,0
"6488","boogie",24,3.16805711373365,0
"6489","bookshelf",24,3.16805711373365,0
"6490","Boots",24,3.16805711373365,0
"6491","braids",24,3.16805711373365,0
"6492","bran",24,3.16805711373365,0
"6493","bride",24,3.16805711373365,0
"6494","Brodie",24,3.16805711373365,0
"6495","broth",24,3.16805711373365,0
"6496","bubba",24,3.16805711373365,0
"6497","butcher",24,3.16805711373365,0
"6498","catsup",24,3.16805711373365,0
"6499","chickadee",24,3.16805711373365,0
"6500","chores",24,3.16805711373365,0
"6501","copper",24,3.16805711373365,0
"6502","cords",24,3.16805711373365,0
"6503","cork",24,3.16805711373365,0
"6504","curled",24,3.16805711373365,0
"6505","Debra",24,3.16805711373365,0
"6506","destroyed",24,3.16805711373365,0
"6507","distracted",24,3.16805711373365,0
"6508","disturb",24,3.16805711373365,0
"6509","Doc",24,3.16805711373365,0
"6510","dollie's",24,3.16805711373365,0
"6511","dragging",24,3.16805711373365,0
"6512","drumstick",24,3.16805711373365,0
"6513","duck's",24,3.16805711373365,0
"6514","dwarves",24,3.16805711373365,0
"6515","Em",24,3.16805711373365,0
"6516","enchanted",24,3.16805711373365,0
"6517","enormous",24,3.16805711373365,0
"6518","exhausted",24,3.16805711373365,0
"6519","Eyeore",24,3.16805711373365,0
"6520","family's",24,3.16805711373365,0
"6521","fatter",24,3.16805711373365,0
"6522","fences",24,3.16805711373365,0
"6523","flowing",24,3.16805711373365,0
"6524","foggy",24,3.16805711373365,0
"6525","folder",24,3.16805711373365,0
"6526","folk",24,3.16805711373365,0
"6527","fuck",24,3.16805711373365,0
"6528","funnel",24,3.16805711373365,0
"6529","gaga",24,3.16805711373365,0
"6530","Gammy",24,3.16805711373365,0
"6531","generous",24,3.16805711373365,0
"6532","gentlemen",24,3.16805711373365,0
"6533","Goose",24,3.16805711373365,0
"6534","grandmas",24,3.16805711373365,0
"6535","Gretel",24,3.16805711373365,0
"6536","guessing",24,3.16805711373365,0
"6537","hangs",24,3.16805711373365,0
"6538","hazel",24,3.16805711373365,0
"6539","Hendrika",24,3.16805711373365,0
"6540","honestly",24,3.16805711373365,0
"6541","Hudson",24,3.16805711373365,0
"6542","humming",24,3.16805711373365,0
"6543","Ima",24,3.16805711373365,0
"6544","inch",24,3.16805711373365,0
"6545","inch+worm",24,3.16805711373365,0
"6546","italian",24,3.16805711373365,0
"6547","jerk",24,3.16805711373365,0
"6548","JO",24,3.16805711373365,0
"6549","Johnson",24,3.16805711373365,0
"6550","Jonathon",24,3.16805711373365,0
"6551","Jose",24,3.16805711373365,0
"6552","Jt",24,3.16805711373365,0
"6553","kitty+cats",24,3.16805711373365,0
"6554","kittys",24,3.16805711373365,0
"6555","knockknock",24,3.16805711373365,0
"6556","Lass",24,3.16805711373365,0
"6557","lever",24,3.16805711373365,0
"6558","lining",24,3.16805711373365,0
"6559","llamas",24,3.16805711373365,0
"6560","loaded",24,3.16805711373365,0
"6561","loading",24,3.16805711373365,0
"6562","mah",24,3.16805711373365,0
"6563","Malik",24,3.16805711373365,0
"6564","massage",24,3.16805711373365,0
"6565","Maurice",24,3.16805711373365,0
"6566","Mercedes",24,3.16805711373365,0
"6567","Merry",24,3.16805711373365,0
"6568","meter",24,3.16805711373365,0
"6569","Mickey's",24,3.16805711373365,0
"6570","microscope",24,3.16805711373365,0
"6571","Moby",24,3.16805711373365,0
"6572","model",24,3.16805711373365,0
"6573","monster's",24,3.16805711373365,0
"6574","Mot's",24,3.16805711373365,0
"6575","mummy",24,3.16805711373365,0
"6576","Mustafa",24,3.16805711373365,0
"6577","mystery",24,3.16805711373365,0
"6578","nests",24,3.16805711373365,0
"6579","olie",24,3.16805711373365,0
"6580","Olivia's",24,3.16805711373365,0
"6581","Oregon",24,3.16805711373365,0
"6582","pinata",24,3.16805711373365,0
"6583","Play",24,3.16805711373365,0
"6584","possum",24,3.16805711373365,0
"6585","powers",24,3.16805711373365,0
"6586","principal",24,3.16805711373365,0
"6587","programs",24,3.16805711373365,0
"6588","Providence",24,3.16805711373365,0
"6589","punched",24,3.16805711373365,0
"6590","Randy",24,3.16805711373365,0
"6591","range",24,3.16805711373365,0
"6592","Rapunzel",24,3.16805711373365,0
"6593","research",24,3.16805711373365,0
"6594","ropes",24,3.16805711373365,0
"6595","rows",24,3.16805711373365,0
"6596","sa",24,3.16805711373365,0
"6597","sadly",24,3.16805711373365,0
"6598","sales",24,3.16805711373365,0
"6599","sardines",24,3.16805711373365,0
"6600","Sarlac",24,3.16805711373365,0
"6601","Saturn",24,3.16805711373365,0
"6602","sawing",24,3.16805711373365,0
"6603","served",24,3.16805711373365,0
"6604","shocked",24,3.16805711373365,0
"6605","shuttle",24,3.16805711373365,0
"6606","silk",24,3.16805711373365,0
"6607","skies",24,3.16805711373365,0
"6608","sleeper",24,3.16805711373365,0
"6609","smarter",24,3.16805711373365,0
"6610","smashing",24,3.16805711373365,0
"6611","Snowman",24,3.16805711373365,0
"6612","social",24,3.16805711373365,0
"6613","spending",24,3.16805711373365,0
"6614","spins",24,3.16805711373365,0
"6615","spraying",24,3.16805711373365,0
"6616","stacking",24,3.16805711373365,0
"6617","State",24,3.16805711373365,0
"6618","stroke",24,3.16805711373365,0
"6619","subject",24,3.16805711373365,0
"6620","suggestion",24,3.16805711373365,0
"6621","sweet+heart",24,3.16805711373365,0
"6622","tales",24,3.16805711373365,0
"6623","teacup",24,3.16805711373365,0
"6624","tee+tee",24,3.16805711373365,0
"6625","temper",24,3.16805711373365,0
"6626","tic_tac_toe",24,3.16805711373365,0
"6627","traveling",24,3.16805711373365,0
"6628","troubles",24,3.16805711373365,0
"6629","tuna+fish",24,3.16805711373365,0
"6630","tuned",24,3.16805711373365,0
"6631","U",24,3.16805711373365,0
"6632","unbutton",24,3.16805711373365,0
"6633","Violet's",24,3.16805711373365,0
"6634","vocabulary",24,3.16805711373365,0
"6635","wasp",24,3.16805711373365,0
"6636","Wild",24,3.16805711373365,0
"6637","yawned",24,3.16805711373365,0
"6638","yippee",24,3.16805711373365,0
"6639","Abe's",23,3.03605473399474,0
"6640","accidentally",23,3.03605473399474,0
"6641","actual",23,3.03605473399474,0
"6642","adventures",23,3.03605473399474,0
"6643","afterward",23,3.03605473399474,0
"6644","Aladin",23,3.03605473399474,0
"6645","Alissa",23,3.03605473399474,0
"6646","allow",23,3.03605473399474,0
"6647","Alua",23,3.03605473399474,0
"6648","Andrena",23,3.03605473399474,0
"6649","arrive",23,3.03605473399474,0
"6650","as_well_as",23,3.03605473399474,0
"6651","Aunty",23,3.03605473399474,0
"6652","aye",23,3.03605473399474,0
"6653","becomes",23,3.03605473399474,0
"6654","blade",23,3.03605473399474,0
"6655","bleed",23,3.03605473399474,0
"6656","bobby",23,3.03605473399474,0
"6657","boo+boos",23,3.03605473399474,0
"6658","boogies",23,3.03605473399474,0
"6659","book's",23,3.03605473399474,0
"6660","bow+tie",23,3.03605473399474,0
"6661","budleyley",23,3.03605473399474,0
"6662","budleyleys",23,3.03605473399474,0
"6663","burst",23,3.03605473399474,0
"6664","cargo",23,3.03605473399474,0
"6665","Central",23,3.03605473399474,0
"6666","cheered",23,3.03605473399474,0
"6667","Cheese",23,3.03605473399474,0
"6668","chowder",23,3.03605473399474,0
"6669","clocks",23,3.03605473399474,0
"6670","CO",23,3.03605473399474,0
"6671","Cobra",23,3.03605473399474,0
"6672","congratulations",23,3.03605473399474,0
"6673","containers",23,3.03605473399474,0
"6674","controls",23,3.03605473399474,0
"6675","cove+base",23,3.03605473399474,0
"6676","creamy",23,3.03605473399474,0
"6677","Dada's",23,3.03605473399474,0
"6678","dairy",23,3.03605473399474,0
"6679","dale",23,3.03605473399474,0
"6680","derrick",23,3.03605473399474,0
"6681","Diplodocus",23,3.03605473399474,0
"6682","directly",23,3.03605473399474,0
"6683","discover",23,3.03605473399474,0
"6684","Doo",23,3.03605473399474,0
"6685","dragonfly",23,3.03605473399474,0
"6686","drooling",23,3.03605473399474,0
"6687","dug",23,3.03605473399474,0
"6688","dynamite",23,3.03605473399474,0
"6689","ear+ring",23,3.03605473399474,0
"6690","easel",23,3.03605473399474,0
"6691","eggy",23,3.03605473399474,0
"6692","Ellie",23,3.03605473399474,0
"6693","elly",23,3.03605473399474,0
"6694","Elly",23,3.03605473399474,0
"6695","Fixit",23,3.03605473399474,0
"6696","flu",23,3.03605473399474,0
"6697","foil",23,3.03605473399474,0
"6698","foot's",23,3.03605473399474,0
"6699","fragile",23,3.03605473399474,0
"6700","Gaby",23,3.03605473399474,0
"6701","goof",23,3.03605473399474,0
"6702","Grace",23,3.03605473399474,0
"6703","grouch",23,3.03605473399474,0
"6704","Hat",23,3.03605473399474,0
"6705","hunter",23,3.03605473399474,0
"6706","hyper",23,3.03605473399474,0
"6707","icy",23,3.03605473399474,0
"6708","ignoring",23,3.03605473399474,0
"6709","infection",23,3.03605473399474,0
"6710","Ireland",23,3.03605473399474,0
"6711","Izzy",23,3.03605473399474,0
"6712","Jeffery",23,3.03605473399474,0
"6713","jersey",23,3.03605473399474,0
"6714","Jersey",23,3.03605473399474,0
"6715","lab",23,3.03605473399474,0
"6716","Lara",23,3.03605473399474,0
"6717","lasso",23,3.03605473399474,0
"6718","leaped",23,3.03605473399474,0
"6719","legged",23,3.03605473399474,0
"6720","Lise",23,3.03605473399474,0
"6721","locker",23,3.03605473399474,0
"6722","Loly",23,3.03605473399474,0
"6723","loses",23,3.03605473399474,0
"6724","magician",23,3.03605473399474,0
"6725","magnifying",23,3.03605473399474,0
"6726","margarine",23,3.03605473399474,0
"6727","meantime",23,3.03605473399474,0
"6728","Meike's",23,3.03605473399474,0
"6729","Mike's",23,3.03605473399474,0
"6730","moomilk",23,3.03605473399474,0
"6731","Mootie",23,3.03605473399474,0
"6732","neatly",23,3.03605473399474,0
"6733","necklaces",23,3.03605473399474,0
"6734","necks",23,3.03605473399474,0
"6735","newborn",23,3.03605473399474,0
"6736","nibbling",23,3.03605473399474,0
"6737","nightie_night",23,3.03605473399474,0
"6738","nineteenth",23,3.03605473399474,0
"6739","nod",23,3.03605473399474,0
"6740","Observer's",23,3.03605473399474,0
"6741","oompapa",23,3.03605473399474,0
"6742","orange+juice",23,3.03605473399474,0
"6743","pads",23,3.03605473399474,0
"6744","Pam",23,3.03605473399474,0
"6745","Panacka",23,3.03605473399474,0
"6746","parks",23,3.03605473399474,0
"6747","peacocks",23,3.03605473399474,0
"6748","Pee",23,3.03605473399474,0
"6749","peppermint",23,3.03605473399474,0
"6750","pikapika",23,3.03605473399474,0
"6751","Poppop",23,3.03605473399474,0
"6752","pressing",23,3.03605473399474,0
"6753","Princess",23,3.03605473399474,0
"6754","puddles",23,3.03605473399474,0
"6755","quieter",23,3.03605473399474,0
"6756","raccoons",23,3.03605473399474,0
"6757","Raggedy_Ann",23,3.03605473399474,0
"6758","rays",23,3.03605473399474,0
"6759","Reagan",23,3.03605473399474,0
"6760","rear",23,3.03605473399474,0
"6761","recommend",23,3.03605473399474,0
"6762","Roger",23,3.03605473399474,0
"6763","Rose",23,3.03605473399474,0
"6764","sailing",23,3.03605473399474,0
"6765","sank",23,3.03605473399474,0
"6766","saves",23,3.03605473399474,0
"6767","scooching",23,3.03605473399474,0
"6768","scorpion",23,3.03605473399474,0
"6769","scrubbing",23,3.03605473399474,0
"6770","seasons",23,3.03605473399474,0
"6771","Shirley",23,3.03605473399474,0
"6772","sizzle",23,3.03605473399474,0
"6773","slurp",23,3.03605473399474,0
"6774","smock",23,3.03605473399474,0
"6775","sneezes",23,3.03605473399474,0
"6776","sniff",23,3.03605473399474,0
"6777","snowflake",23,3.03605473399474,0
"6778","snowman's",23,3.03605473399474,0
"6779","soapy",23,3.03605473399474,0
"6780","solid",23,3.03605473399474,0
"6781","sp",23,3.03605473399474,0
"6782","sparks",23,3.03605473399474,0
"6783","Spider_Man",23,3.03605473399474,0
"6784","squashed",23,3.03605473399474,0
"6785","stain",23,3.03605473399474,0
"6786","static",23,3.03605473399474,0
"6787","stock",23,3.03605473399474,0
"6788","stockings",23,3.03605473399474,0
"6789","strum",23,3.03605473399474,0
"6790","supplies",23,3.03605473399474,0
"6791","tab",23,3.03605473399474,0
"6792","Tabitha's",23,3.03605473399474,0
"6793","Tarzan",23,3.03605473399474,0
"6794","telephone's",23,3.03605473399474,0
"6795","thermometer",23,3.03605473399474,0
"6796","tortilla",23,3.03605473399474,0
"6797","uhh",23,3.03605473399474,0
"6798","underground",23,3.03605473399474,0
"6799","uppie",23,3.03605473399474,0
"6800","Valentine",23,3.03605473399474,0
"6801","Valerie",23,3.03605473399474,0
"6802","Venus",23,3.03605473399474,0
"6803","vim",23,3.03605473399474,0
"6804","visitors",23,3.03605473399474,0
"6805","washie",23,3.03605473399474,0
"6806","weighs",23,3.03605473399474,0
"6807","wi",23,3.03605473399474,0
"6808","wu",23,3.03605473399474,0
"6809","yi",23,3.03605473399474,0
"6810","zoop",23,3.03605473399474,0
"6811","Aaron's",22,2.90405235425584,0
"6812","Alicia",22,2.90405235425584,0
"6813","aliens",22,2.90405235425584,0
"6814","Alligator",22,2.90405235425584,0
"6815","Angie",22,2.90405235425584,0
"6816","Aurora",22,2.90405235425584,0
"6817","Babe",22,2.90405235425584,0
"6818","Bandors",22,2.90405235425584,0
"6819","beanstalk",22,2.90405235425584,0
"6820","Bird's",22,2.90405235425584,0
"6821","birthday's",22,2.90405235425584,0
"6822","Blanche",22,2.90405235425584,0
"6823","Blue's",22,2.90405235425584,0
"6824","bowwow",22,2.90405235425584,0
"6825","bridges",22,2.90405235425584,0
"6826","brrm",22,2.90405235425584,0
"6827","bullets",22,2.90405235425584,0
"6828","cabin",22,2.90405235425584,0
"6829","cannon",22,2.90405235425584,0
"6830","Captain_Hook",22,2.90405235425584,0
"6831","caramel",22,2.90405235425584,0
"6832","Cassandra",22,2.90405235425584,0
"6833","caw",22,2.90405235425584,0
"6834","chalk+board",22,2.90405235425584,0
"6835","checks",22,2.90405235425584,0
"6836","christ",22,2.90405235425584,0
"6837","classroom",22,2.90405235425584,0
"6838","Claude",22,2.90405235425584,0
"6839","cloudy",22,2.90405235425584,0
"6840","cobra",22,2.90405235425584,0
"6841","Colleen",22,2.90405235425584,0
"6842","crumble",22,2.90405235425584,0
"6843","Crystal",22,2.90405235425584,0
"6844","Cuddly_teddy",22,2.90405235425584,0
"6845","customers",22,2.90405235425584,0
"6846","cycle",22,2.90405235425584,0
"6847","dame",22,2.90405235425584,0
"6848","Debbie's",22,2.90405235425584,0
"6849","decorating",22,2.90405235425584,0
"6850","deh",22,2.90405235425584,0
"6851","der",22,2.90405235425584,0
"6852","Derik",22,2.90405235425584,0
"6853","dialing",22,2.90405235425584,0
"6854","Diana",22,2.90405235425584,0
"6855","dinnertime",22,2.90405235425584,0
"6856","dishwasher",22,2.90405235425584,0
"6857","disposal",22,2.90405235425584,0
"6858","dodo",22,2.90405235425584,0
"6859","donkeys",22,2.90405235425584,0
"6860","Dot",22,2.90405235425584,0
"6861","doubles",22,2.90405235425584,0
"6862","dusty",22,2.90405235425584,0
"6863","Erik",22,2.90405235425584,0
"6864","eve",22,2.90405235425584,0
"6865","expecting",22,2.90405235425584,0
"6866","fart",22,2.90405235425584,0
"6867","fee",22,2.90405235425584,0
"6868","fi",22,2.90405235425584,0
"6869","fifties",22,2.90405235425584,0
"6870","fixes",22,2.90405235425584,0
"6871","flys",22,2.90405235425584,0
"6872","follows",22,2.90405235425584,0
"6873","Foot",22,2.90405235425584,0
"6874","fort",22,2.90405235425584,0
"6875","fours",22,2.90405235425584,0
"6876","gae",22,2.90405235425584,0
"6877","gathered",22,2.90405235425584,0
"6878","gi",22,2.90405235425584,0
"6879","Ginny",22,2.90405235425584,0
"6880","Gita",22,2.90405235425584,0
"6881","googly",22,2.90405235425584,0
"6882","grabs",22,2.90405235425584,0
"6883","hamsters",22,2.90405235425584,0
"6884","Hansel",22,2.90405235425584,0
"6885","Helga",22,2.90405235425584,0
"6886","hiss",22,2.90405235425584,0
"6887","holidays",22,2.90405235425584,0
"6888","hollow",22,2.90405235425584,0
"6889","humans",22,2.90405235425584,0
"6890","icicles",22,2.90405235425584,0
"6891","including",22,2.90405235425584,0
"6892","inviting",22,2.90405235425584,0
"6893","It",22,2.90405235425584,0
"6894","je",22,2.90405235425584,0
"6895","Jenko",22,2.90405235425584,0
"6896","joey",22,2.90405235425584,0
"6897","Karen's",22,2.90405235425584,0
"6898","Katie's",22,2.90405235425584,0
"6899","knick_knack",22,2.90405235425584,0
"6900","lays",22,2.90405235425584,0
"6901","Linda's",22,2.90405235425584,0
"6902","Markie",22,2.90405235425584,0
"6903","Mary's",22,2.90405235425584,0
"6904","Maryann",22,2.90405235425584,0
"6905","maze",22,2.90405235425584,0
"6906","Melissi",22,2.90405235425584,0
